multiplex	node	score
Orpha_layer	ORPHA:2254	1.8108861226571866e-10
Orpha_layer	ORPHA:77299	1.8079548848231223e-10
Orpha_layer	ORPHA:85287	1.8054579351169688e-10
Orpha_layer	ORPHA:2473	1.804382807278179e-10
Orpha_layer	ORPHA:508542	1.8034266830414142e-10
Orpha_layer	ORPHA:140936	1.7988785458822253e-10
Orpha_layer	ORPHA:364055	1.796630384696744e-10
Orpha_layer	ORPHA:2617	1.795792095703589e-10
Orpha_layer	ORPHA:1129	1.7953694116582517e-10
Orpha_layer	ORPHA:33001	1.7948201740562523e-10
Orpha_layer	ORPHA:411590	1.794584510937664e-10
Orpha_layer	ORPHA:397	1.7936014456777824e-10
Orpha_layer	ORPHA:115	1.7905733503706748e-10
Orpha_layer	ORPHA:99826	1.7905420720304836e-10
Orpha_layer	ORPHA:449285	1.7850954673439803e-10
Orpha_layer	ORPHA:803	1.7847899639137493e-10
Orpha_layer	ORPHA:638	1.781291183553703e-10
Orpha_layer	ORPHA:171695	1.7811422246290344e-10
Orpha_layer	ORPHA:77300	1.7799142924654298e-10
Orpha_layer	ORPHA:221098	1.7776325156793172e-10
Orpha_layer	ORPHA:99772	1.777148557586818e-10
Orpha_layer	ORPHA:1450	1.7769166041108983e-10
Orpha_layer	ORPHA:900	1.7748123575712132e-10
Orpha_layer	HP:0004349	1.7705550375625089e-10
Orpha_layer	ORPHA:85443	1.7690481575962157e-10
Orpha_layer	ORPHA:306542	1.7687130783611002e-10
Orpha_layer	ORPHA:99688	1.7682023871724165e-10
Orpha_layer	ORPHA:3427	1.7680807905837095e-10
Orpha_layer	ORPHA:94068	1.767898761618846e-10
Orpha_layer	ORPHA:139431	1.7672853125303608e-10
Orpha_layer	ORPHA:85323	1.766743813961277e-10
Orpha_layer	ORPHA:1352	1.7666185731547624e-10
Orpha_layer	ORPHA:1901	1.7661865819050302e-10
Orpha_layer	ORPHA:2172	1.763789345896914e-10
Orpha_layer	ORPHA:2269	1.7635477056981504e-10
Orpha_layer	ORPHA:1667	1.7627461631006747e-10
Orpha_layer	HP:0000776	1.7619729868002927e-10
Orpha_layer	ORPHA:277	1.7613073215919285e-10
Orpha_layer	ORPHA:216866	1.760675716322504e-10
Orpha_layer	ORPHA:33110	1.7603829282881012e-10
Orpha_layer	ORPHA:2505	1.758043704183689e-10
Orpha_layer	ORPHA:527497	1.75728096657623e-10
Orpha_layer	ORPHA:457205	1.7549767778923286e-10
Orpha_layer	ORPHA:309256	1.7544549169529777e-10
Orpha_layer	ORPHA:958	1.7543693955540007e-10
Orpha_layer	ORPHA:2812	1.753825138866541e-10
Orpha_layer	HP:0007477	1.7532953867051173e-10
Orpha_layer	ORPHA:2643	1.7522639435388658e-10
Orpha_layer	ORPHA:1973	1.7512688509930484e-10
Orpha_layer	ORPHA:85283	1.7509990980373037e-10
Orpha_layer	ORPHA:95613	1.7480463675808533e-10
Orpha_layer	ORPHA:352403	1.7475326026731607e-10
Orpha_layer	ORPHA:978	1.7456672411954778e-10
Orpha_layer	HP:0002136	1.7445587288628614e-10
Orpha_layer	ORPHA:2394	1.7444550447791308e-10
Orpha_layer	ORPHA:93672	1.7439966841697492e-10
Orpha_layer	ORPHA:90041	1.7405960640882733e-10
Orpha_layer	ORPHA:168984	1.7403204268591656e-10
Orpha_layer	HP:0000457	1.7400497728372082e-10
Orpha_layer	ORPHA:760	1.7397448972698846e-10
Orpha_layer	ORPHA:166016	1.739243823499964e-10
Orpha_layer	HP:0001382	1.7353900655522646e-10
Orpha_layer	ORPHA:98863	1.7312985729234643e-10
Orpha_layer	HP:0000482	1.7310378610336716e-10
Orpha_layer	ORPHA:79499	1.7289023534776177e-10
Orpha_layer	ORPHA:244310	1.7257297205792564e-10
Orpha_layer	ORPHA:459033	1.7228197314950614e-10
Orpha_layer	ORPHA:820	1.722546848673173e-10
Orpha_layer	ORPHA:2968	1.7212703858154074e-10
Orpha_layer	ORPHA:27	1.7193618281101526e-10
Orpha_layer	ORPHA:5	1.717649052435035e-10
Orpha_layer	ORPHA:436141	1.714919177612881e-10
Orpha_layer	ORPHA:1350	1.7131419308662782e-10
Orpha_layer	HP:0002301	1.7108213630290735e-10
Orpha_layer	ORPHA:79086	1.710681271853175e-10
Orpha_layer	ORPHA:97349	1.710528200643061e-10
Orpha_layer	ORPHA:79107	1.7101424553928552e-10
Orpha_layer	ORPHA:88630	1.709442866088925e-10
Orpha_layer	ORPHA:93474	1.70930481446192e-10
Orpha_layer	ORPHA:210122	1.7091750091356044e-10
Orpha_layer	HP:0000722	1.7080083449671324e-10
Orpha_layer	HP:0002354	1.7079534624509127e-10
Orpha_layer	ORPHA:1969	1.7045023331153337e-10
Orpha_layer	HP:0002829	1.7043940757385674e-10
Orpha_layer	ORPHA:1433	1.70307389509233e-10
Orpha_layer	ORPHA:95715	1.702042110296876e-10
Orpha_layer	ORPHA:3218	1.6999377299186543e-10
Orpha_layer	ORPHA:1184	1.6990819696425093e-10
Orpha_layer	ORPHA:263455	1.6988011080929339e-10
Orpha_layer	HP:0002121	1.6974866909433954e-10
Orpha_layer	ORPHA:1935	1.696784274978773e-10
Orpha_layer	ORPHA:238624	1.6965420447639906e-10
Orpha_layer	ORPHA:391646	1.6964080373845792e-10
Orpha_layer	ORPHA:1832	1.6962667802619675e-10
Orpha_layer	ORPHA:1807	1.6936715298275112e-10
Orpha_layer	ORPHA:3374	1.6915499717162283e-10
Orpha_layer	ORPHA:3099	1.6914904562820905e-10
Orpha_layer	ORPHA:1782	1.6900614030284097e-10
Orpha_layer	ORPHA:85438	1.6892744270377296e-10
Orpha_layer	HP:0000020	1.6890877506429105e-10
Orpha_layer	ORPHA:85165	1.6878718799888087e-10
Orpha_layer	ORPHA:564	1.6871075130186409e-10
Orpha_layer	ORPHA:357225	1.6868128297546614e-10
Orpha_layer	ORPHA:308552	1.686550431217631e-10
Orpha_layer	ORPHA:98760	1.6859150790922768e-10
Orpha_layer	ORPHA:352682	1.6841736809126313e-10
Orpha_layer	ORPHA:893	1.6823452907200227e-10
Orpha_layer	ORPHA:238468	1.6806400408128078e-10
Orpha_layer	ORPHA:263501	1.6799794336417924e-10
Orpha_layer	ORPHA:2166	1.679363644082329e-10
Orpha_layer	ORPHA:66628	1.6785413378655645e-10
Orpha_layer	ORPHA:93476	1.6758697021169065e-10
Orpha_layer	ORPHA:139485	1.675704367341609e-10
Orpha_layer	ORPHA:100996	1.6747955456237075e-10
Orpha_layer	ORPHA:1187	1.6732771683129457e-10
Orpha_layer	ORPHA:141127	1.6724741362424378e-10
Orpha_layer	ORPHA:1790	1.668738566034342e-10
Orpha_layer	ORPHA:834	1.668047003669195e-10
Orpha_layer	ORPHA:2261	1.6658859424947144e-10
Orpha_layer	ORPHA:363717	1.6640706172782686e-10
Orpha_layer	ORPHA:289483	1.6636890589681234e-10
Orpha_layer	HP:0000707	1.661811515625743e-10
Orpha_layer	ORPHA:261	1.6616598870856143e-10
Orpha_layer	ORPHA:83601	1.6607033563909196e-10
Orpha_layer	ORPHA:1803	1.6606929570645954e-10
Orpha_layer	ORPHA:314918	1.6604135866848376e-10
Orpha_layer	ORPHA:2824	1.6596291983618383e-10
Orpha_layer	ORPHA:2598	1.6592486165354125e-10
Orpha_layer	ORPHA:2145	1.6589478445742566e-10
Orpha_layer	ORPHA:774	1.656746220483762e-10
Orpha_layer	ORPHA:816	1.6567287500291992e-10
Orpha_layer	ORPHA:886	1.6553340142890133e-10
Orpha_layer	ORPHA:313	1.6552648008357006e-10
Orpha_layer	HP:0000601	1.6536332141577735e-10
Orpha_layer	ORPHA:1908	1.6527781385181536e-10
Orpha_layer	ORPHA:90068	1.6523339053791293e-10
Orpha_layer	ORPHA:319675	1.6517672528789562e-10
Orpha_layer	ORPHA:2438	1.6472226751660753e-10
Orpha_layer	ORPHA:726	1.6471992197367226e-10
Orpha_layer	ORPHA:83597	1.6464051956220944e-10
Orpha_layer	ORPHA:370924	1.644103580198714e-10
Orpha_layer	ORPHA:89938	1.6437171282206595e-10
Orpha_layer	ORPHA:168486	1.643087445573148e-10
Orpha_layer	ORPHA:93952	1.642433315057649e-10
Orpha_layer	ORPHA:98890	1.6413936471273874e-10
Orpha_layer	HP:0001558	1.6411552541289074e-10
Orpha_layer	ORPHA:290	1.6402989713533364e-10
Orpha_layer	ORPHA:932	1.6400496152379808e-10
Orpha_layer	ORPHA:1556	1.6394197554168353e-10
Orpha_layer	ORPHA:281090	1.6382078820099225e-10
Orpha_layer	HP:0006487	1.6330523949554263e-10
Orpha_layer	HP:0002652	1.632557229750649e-10
Orpha_layer	ORPHA:209370	1.6303514650864245e-10
Orpha_layer	ORPHA:412066	1.6287481014825305e-10
Orpha_layer	ORPHA:573278	1.6255890834978136e-10
Orpha_layer	ORPHA:95455	1.6229040355157682e-10
Orpha_layer	HP:0003307	1.6220710002349437e-10
Orpha_layer	ORPHA:95428	1.6217862050463664e-10
Orpha_layer	ORPHA:905	1.6172668217630983e-10
Orpha_layer	ORPHA:98919	1.615916810047031e-10
Orpha_layer	ORPHA:3201	1.615661853333923e-10
Orpha_layer	ORPHA:428	1.6144892281341215e-10
Orpha_layer	ORPHA:293978	1.6135447275220846e-10
Orpha_layer	ORPHA:584	1.61282377130548e-10
Orpha_layer	ORPHA:329329	1.612229300138426e-10
Orpha_layer	ORPHA:1234	1.611964902572228e-10
Orpha_layer	ORPHA:95	1.6115790530208304e-10
Orpha_layer	ORPHA:18	1.6111653667878495e-10
Orpha_layer	ORPHA:95716	1.6100435393826012e-10
Orpha_layer	ORPHA:251937	1.6094353474878723e-10
Orpha_layer	ORPHA:2268	1.608252956123342e-10
Orpha_layer	ORPHA:1816	1.6082156550912327e-10
Orpha_layer	HP:0002521	1.6068612481659805e-10
Orpha_layer	ORPHA:3019	1.6067337478600157e-10
Orpha_layer	ORPHA:98913	1.6057494077866828e-10
Orpha_layer	ORPHA:1882	1.6047802942386628e-10
Orpha_layer	HP:0001642	1.604242917381413e-10
Orpha_layer	ORPHA:2466	1.6036547212009459e-10
Orpha_layer	ORPHA:329478	1.6034508451671168e-10
Orpha_layer	ORPHA:391411	1.6022934104287975e-10
Orpha_layer	ORPHA:921	1.6006884688307146e-10
Orpha_layer	HP:0008678	1.6004085230440027e-10
Orpha_layer	ORPHA:361	1.6001889150322693e-10
Orpha_layer	ORPHA:2969	1.598590135937595e-10
Orpha_layer	ORPHA:98764	1.5983834482467887e-10
Orpha_layer	ORPHA:1488	1.5975796591611699e-10
Orpha_layer	HP:0000963	1.592801573819514e-10
Orpha_layer	ORPHA:2182	1.591441329803529e-10
Orpha_layer	ORPHA:369873	1.5901937663075064e-10
Orpha_layer	ORPHA:79259	1.5896153479435688e-10
Orpha_layer	HP:0000924	1.5875943053995266e-10
Orpha_layer	HP:0010819	1.5874523993607855e-10
Orpha_layer	ORPHA:2297	1.5865436884210657e-10
Orpha_layer	ORPHA:438134	1.5862182501860097e-10
Orpha_layer	HP:0000444	1.5840153591619239e-10
Orpha_layer	ORPHA:2177	1.5819676655743799e-10
Orpha_layer	ORPHA:2919	1.581404637820024e-10
Orpha_layer	ORPHA:2495	1.579668841695284e-10
Orpha_layer	HP:0004305	1.5783484195762052e-10
Orpha_layer	ORPHA:2328	1.5777970521711982e-10
Orpha_layer	ORPHA:14	1.5771409164785792e-10
Orpha_layer	HP:0000193	1.5747071145524663e-10
Orpha_layer	HP:0001852	1.5744810358034062e-10
Orpha_layer	HP:0002381	1.574414472948669e-10
Orpha_layer	ORPHA:3322	1.574221348631132e-10
Orpha_layer	ORPHA:284289	1.5715386762927011e-10
Orpha_layer	HP:0000618	1.570627879999574e-10
Orpha_layer	ORPHA:137914	1.5704232976932703e-10
Orpha_layer	HP:0002421	1.5696515935966258e-10
Orpha_layer	ORPHA:2756	1.5691631543753011e-10
Orpha_layer	ORPHA:2840	1.5685288579652934e-10
Orpha_layer	ORPHA:276198	1.5678155046210867e-10
Orpha_layer	ORPHA:79445	1.5677279924895147e-10
Orpha_layer	ORPHA:99750	1.565799483341917e-10
Orpha_layer	ORPHA:2900	1.56515736533629e-10
Orpha_layer	ORPHA:90045	1.5639255263030265e-10
Orpha_layer	ORPHA:1919	1.5631706155294686e-10
Orpha_layer	ORPHA:261265	1.562967051342176e-10
Orpha_layer	HP:0003510	1.5626232795112382e-10
Orpha_layer	ORPHA:1427	1.5623949852238346e-10
Orpha_layer	ORPHA:171881	1.5616468481350488e-10
Orpha_layer	ORPHA:79396	1.5565068835837722e-10
Orpha_layer	ORPHA:3085	1.5563526008497533e-10
Orpha_layer	ORPHA:653	1.5553793940352294e-10
Orpha_layer	ORPHA:1867	1.554442838525232e-10
Orpha_layer	HP:0000294	1.5542765483698785e-10
Orpha_layer	ORPHA:275872	1.5530305655571607e-10
Orpha_layer	ORPHA:429	1.5523232490704202e-10
Orpha_layer	ORPHA:90796	1.5512435485503253e-10
Orpha_layer	ORPHA:1955	1.5496574316550022e-10
Orpha_layer	ORPHA:289390	1.5493601657484134e-10
Orpha_layer	ORPHA:770	1.547883021184523e-10
Orpha_layer	ORPHA:2976	1.546744934957114e-10
Orpha_layer	ORPHA:85184	1.5466914265854548e-10
Orpha_layer	ORPHA:1084	1.546619177260941e-10
Orpha_layer	HP:0002067	1.5463323286797059e-10
Orpha_layer	ORPHA:287	1.5460690161924528e-10
Orpha_layer	ORPHA:2036	1.5452390760140793e-10
Orpha_layer	ORPHA:99015	1.5447230846340762e-10
Orpha_layer	ORPHA:1906	1.5433763976053844e-10
Orpha_layer	HP:0001320	1.5433241814893313e-10
Orpha_layer	ORPHA:240085	1.5431512428725472e-10
Orpha_layer	ORPHA:60032	1.5429129728100508e-10
Orpha_layer	ORPHA:228308	1.5411874750505874e-10
Orpha_layer	ORPHA:221	1.5400275743008185e-10
Orpha_layer	ORPHA:98759	1.536966846602768e-10
Orpha_layer	ORPHA:939	1.5358426093760277e-10
Orpha_layer	ORPHA:485	1.5319745083642737e-10
Orpha_layer	ORPHA:93110	1.5319285044370272e-10
Orpha_layer	ORPHA:3448	1.5318787438655214e-10
Orpha_layer	ORPHA:3452	1.5314253357997105e-10
Orpha_layer	ORPHA:2549	1.5294634742733434e-10
Orpha_layer	ORPHA:93946	1.5286300637540087e-10
Orpha_layer	ORPHA:79314	1.5269619276787236e-10
Orpha_layer	HP:0100704	1.5253315830295892e-10
Orpha_layer	ORPHA:1344	1.5236557217298414e-10
Orpha_layer	ORPHA:2369	1.5227834585353364e-10
Orpha_layer	ORPHA:732	1.5208976113069622e-10
Orpha_layer	ORPHA:331235	1.5201466139641279e-10
Orpha_layer	ORPHA:69085	1.520107037472644e-10
Orpha_layer	ORPHA:501	1.5199862371590345e-10
Orpha_layer	ORPHA:1590	1.5197418388159106e-10
Orpha_layer	ORPHA:506353	1.5175118250765332e-10
Orpha_layer	ORPHA:404451	1.5160701383424425e-10
Orpha_layer	ORPHA:2139	1.5160225172123528e-10
Orpha_layer	ORPHA:2611	1.5156163438053642e-10
Orpha_layer	ORPHA:31824	1.5146138334454724e-10
Orpha_layer	ORPHA:93360	1.5133454934093342e-10
Orpha_layer	ORPHA:35858	1.5131711028218605e-10
Orpha_layer	ORPHA:90795	1.513071733547345e-10
Orpha_layer	ORPHA:98848	1.5114526025047902e-10
Orpha_layer	ORPHA:77296	1.5113110436996484e-10
Orpha_layer	ORPHA:195	1.5107905093296485e-10
Orpha_layer	ORPHA:240071	1.5101244217411726e-10
Orpha_layer	ORPHA:99803	1.5083677361802462e-10
Orpha_layer	ORPHA:1672	1.507454075956011e-10
Orpha_layer	ORPHA:2590	1.5058882533841542e-10
Orpha_layer	ORPHA:314034	1.504775016961013e-10
Orpha_layer	ORPHA:1310	1.50467257178182e-10
Orpha_layer	ORPHA:401986	1.5039758779443256e-10
Orpha_layer	HP:0003401	1.5039485258986815e-10
Orpha_layer	HP:0005930	1.5034411572512645e-10
Orpha_layer	ORPHA:2491	1.5030878485561116e-10
Orpha_layer	ORPHA:171433	1.5024057836940097e-10
Orpha_layer	ORPHA:66529	1.499840369465092e-10
Orpha_layer	ORPHA:2047	1.4993383648801912e-10
Orpha_layer	ORPHA:227510	1.4973593166119343e-10
Orpha_layer	ORPHA:85273	1.495878515449339e-10
Orpha_layer	HP:0002716	1.4949876411698465e-10
Orpha_layer	ORPHA:1563	1.4947759666590117e-10
Orpha_layer	ORPHA:994	1.4918700685870694e-10
Orpha_layer	ORPHA:98855	1.4912613316285885e-10
Orpha_layer	ORPHA:88619	1.4911576326993642e-10
Orpha_layer	ORPHA:2235	1.4899688670168387e-10
Orpha_layer	ORPHA:1046	1.4891887646089455e-10
Orpha_layer	ORPHA:1296	1.4885394335642066e-10
Orpha_layer	HP:0000978	1.4882513192158514e-10
Orpha_layer	ORPHA:447760	1.488181581351672e-10
Orpha_layer	ORPHA:91355	1.4848408116696024e-10
Orpha_layer	ORPHA:2988	1.4842048207352426e-10
Orpha_layer	ORPHA:254886	1.4836470093911295e-10
Orpha_layer	ORPHA:588	1.4823340055942472e-10
Orpha_layer	HP:0001639	1.482237538858539e-10
Orpha_layer	ORPHA:319213	1.4815438510870874e-10
Orpha_layer	ORPHA:1270	1.4811762933149627e-10
Orpha_layer	ORPHA:157973	1.4808425417374555e-10
Orpha_layer	ORPHA:1949	1.4795153213192414e-10
Orpha_layer	ORPHA:1779	1.4784986392684948e-10
Orpha_layer	ORPHA:1241	1.4778375792882697e-10
Orpha_layer	ORPHA:2515	1.4778211612962986e-10
Orpha_layer	ORPHA:2406	1.4772206696230959e-10
Orpha_layer	ORPHA:3454	1.4754074181069304e-10
Orpha_layer	ORPHA:204	1.4748042350557047e-10
Orpha_layer	ORPHA:53719	1.474499028887411e-10
Orpha_layer	ORPHA:1770	1.473227412062622e-10
Orpha_layer	HP:0003326	1.47269468424954e-10
Orpha_layer	ORPHA:250984	1.4720343867837188e-10
Orpha_layer	ORPHA:100924	1.4711389186891397e-10
Orpha_layer	HP:0000572	1.4703841736214453e-10
Orpha_layer	ORPHA:424107	1.4691166001276905e-10
Orpha_layer	HP:0012469	1.4686109922550406e-10
Orpha_layer	ORPHA:1806	1.4685148544290092e-10
Orpha_layer	ORPHA:2299	1.4680508305875636e-10
Orpha_layer	HP:0001943	1.4668155966652333e-10
Orpha_layer	ORPHA:370997	1.4665214782899652e-10
Orpha_layer	ORPHA:2772	1.466299797605822e-10
Orpha_layer	ORPHA:98933	1.4654314651915808e-10
Orpha_layer	ORPHA:542643	1.4652116302966663e-10
Orpha_layer	ORPHA:300373	1.4647918279660373e-10
Orpha_layer	ORPHA:171706	1.4645547794126898e-10
Orpha_layer	ORPHA:289548	1.4636303933742468e-10
Orpha_layer	ORPHA:496689	1.463297931582432e-10
Orpha_layer	ORPHA:280397	1.4615780095168348e-10
Orpha_layer	ORPHA:168558	1.4604363273006687e-10
Orpha_layer	ORPHA:95717	1.458716172288938e-10
Orpha_layer	ORPHA:163921	1.456171880894943e-10
Orpha_layer	HP:0004691	1.4556654836606365e-10
Orpha_layer	ORPHA:2879	1.455004804702275e-10
Orpha_layer	HP:0002061	1.4529450738995126e-10
Orpha_layer	HP:0003198	1.4502215180400755e-10
Orpha_layer	ORPHA:2759	1.4495958493159655e-10
Orpha_layer	HP:0001300	1.4490507139582262e-10
Orpha_layer	ORPHA:682	1.4475330608234914e-10
Orpha_layer	ORPHA:64753	1.4463779758200502e-10
Orpha_layer	ORPHA:91	1.4452101141311093e-10
Orpha_layer	ORPHA:39044	1.4446780113499325e-10
Orpha_layer	ORPHA:1192	1.444084696215977e-10
Orpha_layer	HP:0000741	1.4440823005350167e-10
Orpha_layer	HP:0002300	1.4429629168170776e-10
Orpha_layer	ORPHA:1359	1.442837501179252e-10
Orpha_layer	ORPHA:348	1.442254608153655e-10
Orpha_layer	ORPHA:199241	1.4417183994134197e-10
Orpha_layer	ORPHA:91139	1.4410925665822907e-10
Orpha_layer	ORPHA:1512	1.4399152224019745e-10
Orpha_layer	ORPHA:238455	1.437164108879389e-10
Orpha_layer	ORPHA:79262	1.4357514340371858e-10
Orpha_layer	ORPHA:1540	1.4351993017545926e-10
Orpha_layer	ORPHA:2158	1.4350000541417134e-10
Orpha_layer	ORPHA:79233	1.434630837033025e-10
Orpha_layer	ORPHA:2908	1.4339233686458416e-10
Orpha_layer	ORPHA:90051	1.4337225406823952e-10
Orpha_layer	HP:0000944	1.43371278529466e-10
Orpha_layer	ORPHA:2875	1.42957436348103e-10
Orpha_layer	ORPHA:1300	1.4280155036223285e-10
Orpha_layer	ORPHA:1506	1.427976075907885e-10
Orpha_layer	ORPHA:3456	1.4278615687991256e-10
Orpha_layer	ORPHA:99742	1.4253726597165629e-10
Orpha_layer	ORPHA:2069	1.4248347898398628e-10
Orpha_layer	ORPHA:163690	1.4225173168514946e-10
Orpha_layer	ORPHA:228371	1.421161587801681e-10
Orpha_layer	ORPHA:411629	1.421035655044832e-10
Orpha_layer	ORPHA:1809	1.4202032802776925e-10
Orpha_layer	ORPHA:85326	1.4197603790207622e-10
Orpha_layer	ORPHA:567546	1.4190424250373247e-10
Orpha_layer	ORPHA:2720	1.4187605124852e-10
Orpha_layer	ORPHA:79100	1.4143935120614687e-10
Orpha_layer	ORPHA:1451	1.414142869854487e-10
Orpha_layer	ORPHA:74	1.412300421872975e-10
Orpha_layer	ORPHA:217377	1.4117231672289636e-10
Orpha_layer	ORPHA:379	1.4116414885616533e-10
Orpha_layer	ORPHA:2475	1.4112954061721012e-10
Orpha_layer	ORPHA:94125	1.4094824254372142e-10
Orpha_layer	ORPHA:370921	1.4080470317233724e-10
Orpha_layer	ORPHA:2256	1.4078844195735678e-10
Orpha_layer	ORPHA:101085	1.4076839878193933e-10
Orpha_layer	ORPHA:1375	1.4070562827489927e-10
Orpha_layer	ORPHA:352447	1.4067501376167154e-10
Orpha_layer	ORPHA:892	1.4059150986840736e-10
Orpha_layer	HP:0007360	1.4033394781713616e-10
Orpha_layer	ORPHA:178029	1.4033338687454197e-10
Orpha_layer	HP:0003236	1.4032260742913468e-10
Orpha_layer	ORPHA:887	1.4028926006974748e-10
Orpha_layer	ORPHA:35706	1.4019311510371245e-10
Orpha_layer	ORPHA:91349	1.4016374024577914e-10
Orpha_layer	HP:0000609	1.400604477625339e-10
Orpha_layer	ORPHA:404499	1.4002183643449432e-10
Orpha_layer	ORPHA:3092	1.3996227561536096e-10
Orpha_layer	ORPHA:98	1.3995514393816992e-10
Orpha_layer	ORPHA:93322	1.3983565238703484e-10
Orpha_layer	ORPHA:464343	1.3970693408251838e-10
Orpha_layer	HP:0001007	1.3970678884280102e-10
Orpha_layer	ORPHA:284	1.396169953620042e-10
Orpha_layer	ORPHA:597	1.3940827018099346e-10
Orpha_layer	ORPHA:970	1.393784313923397e-10
Orpha_layer	ORPHA:401901	1.3937799453564182e-10
Orpha_layer	ORPHA:2216	1.3934844490393147e-10
Orpha_layer	ORPHA:29822	1.3931047321096026e-10
Orpha_layer	ORPHA:369929	1.3929435326000672e-10
Orpha_layer	ORPHA:85173	1.392504967168001e-10
Orpha_layer	ORPHA:513436	1.3925002890689733e-10
Orpha_layer	ORPHA:324422	1.392357418609867e-10
Orpha_layer	HP:0000003	1.392137122173946e-10
Orpha_layer	ORPHA:90	1.390962789487883e-10
Orpha_layer	ORPHA:1174	1.3907106061104388e-10
Orpha_layer	HP:0002073	1.3900097268023666e-10
Orpha_layer	HP:0002126	1.3877184491652158e-10
Orpha_layer	ORPHA:1797	1.3866430892747341e-10
Orpha_layer	ORPHA:1188	1.385745442970608e-10
Orpha_layer	ORPHA:412217	1.3843560684327876e-10
Orpha_layer	HP:0002089	1.3842812890867847e-10
Orpha_layer	HP:0000926	1.3838812955216593e-10
Orpha_layer	ORPHA:2326	1.3802145201636902e-10
Orpha_layer	ORPHA:1810	1.3800780108684348e-10
Orpha_layer	ORPHA:1214	1.3795787194398725e-10
Orpha_layer	ORPHA:217335	1.3772345039461582e-10
Orpha_layer	ORPHA:99832	1.3766973616040087e-10
Orpha_layer	ORPHA:369942	1.3766836883613367e-10
Orpha_layer	HP:0100660	1.3765184029433709e-10
Orpha_layer	ORPHA:447757	1.375929737971297e-10
Orpha_layer	HP:0002251	1.37519623701523e-10
Orpha_layer	ORPHA:143	1.3742970809678538e-10
Orpha_layer	ORPHA:178377	1.3739433901517009e-10
Orpha_layer	HP:0002033	1.3735184653110766e-10
Orpha_layer	ORPHA:91347	1.372998418116932e-10
Orpha_layer	ORPHA:96180	1.372109954863666e-10
Orpha_layer	ORPHA:411696	1.3708754111955625e-10
Orpha_layer	HP:0000377	1.3706454339057386e-10
Orpha_layer	ORPHA:90653	1.3690288160864776e-10
Orpha_layer	ORPHA:2189	1.368329327264188e-10
Orpha_layer	ORPHA:306682	1.3667036418552938e-10
Orpha_layer	ORPHA:2412	1.36518694650096e-10
Orpha_layer	ORPHA:99880	1.3649493996811712e-10
Orpha_layer	HP:0000093	1.3649255525160163e-10
Orpha_layer	ORPHA:276435	1.3642263175028534e-10
Orpha_layer	ORPHA:139471	1.3626535320958563e-10
Orpha_layer	HP:0012444	1.362060359563106e-10
Orpha_layer	ORPHA:98849	1.3619097642383167e-10
Orpha_layer	ORPHA:93324	1.3615539631023815e-10
Orpha_layer	ORPHA:1159	1.3609323337574474e-10
Orpha_layer	ORPHA:440713	1.3608545768647205e-10
Orpha_layer	ORPHA:79283	1.3579516907733783e-10
Orpha_layer	ORPHA:85212	1.3579005260245659e-10
Orpha_layer	ORPHA:2377	1.3571396445227465e-10
Orpha_layer	ORPHA:952	1.3557898214143525e-10
Orpha_layer	ORPHA:746	1.355543077035991e-10
Orpha_layer	ORPHA:2289	1.3547846959194014e-10
Orpha_layer	ORPHA:85327	1.35402175569497e-10
Orpha_layer	ORPHA:85324	1.3537231498228292e-10
Orpha_layer	ORPHA:83628	1.3508052224759503e-10
Orpha_layer	ORPHA:363722	1.349803823856052e-10
Orpha_layer	ORPHA:35687	1.349583734361177e-10
Orpha_layer	ORPHA:90308	1.3477453157007745e-10
Orpha_layer	ORPHA:210272	1.3474293056491738e-10
Orpha_layer	HP:0001350	1.3469146785592832e-10
Orpha_layer	ORPHA:1381	1.3468017214718323e-10
Orpha_layer	ORPHA:2117	1.3457548543027194e-10
Orpha_layer	ORPHA:254351	1.3453908347043656e-10
Orpha_layer	ORPHA:3240	1.3443310872050684e-10
Orpha_layer	ORPHA:1398	1.3425690335728506e-10
Orpha_layer	ORPHA:564003	1.342047306942773e-10
Orpha_layer	ORPHA:391487	1.3416897757001774e-10
Orpha_layer	ORPHA:1546	1.3416549184572326e-10
Orpha_layer	ORPHA:1354	1.3412104212976095e-10
Orpha_layer	ORPHA:100078	1.341093862449824e-10
Orpha_layer	HP:0002514	1.3409758290191744e-10
Orpha_layer	ORPHA:240112	1.3407928686781672e-10
Orpha_layer	ORPHA:99956	1.3402451787614374e-10
Orpha_layer	ORPHA:3353	1.3396917429038326e-10
Orpha_layer	HP:0000010	1.3392545183820327e-10
Orpha_layer	ORPHA:2907	1.3386637006001494e-10
Orpha_layer	ORPHA:85408	1.3380656864176005e-10
Orpha_layer	ORPHA:1766	1.337638962507136e-10
Orpha_layer	ORPHA:126	1.336762991257251e-10
Orpha_layer	ORPHA:79303	1.3349011892021907e-10
Orpha_layer	ORPHA:400	1.3343478048486137e-10
Orpha_layer	ORPHA:2868	1.334281138441988e-10
Orpha_layer	ORPHA:289157	1.3324780835970934e-10
Orpha_layer	ORPHA:1423	1.3323846327340844e-10
Orpha_layer	ORPHA:2847	1.3320119931631543e-10
Orpha_layer	ORPHA:1665	1.3299665378763503e-10
Orpha_layer	ORPHA:306511	1.3295164254449044e-10
Orpha_layer	ORPHA:95496	1.327675198221729e-10
Orpha_layer	ORPHA:97214	1.3264688770653334e-10
